2023-07-04T15:23:06,918 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:06.916', '{"time": "2023-07-04T15:23:06.916+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476986918308136'
2023-07-04T15:23:06,919 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:06.916', '{"time": "2023-07-04T15:23:06.916+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476986918909223'
2023-07-04T15:23:06,919 INFO  - logAll OK rabbitmq Step reached target time 3000 [ms]
2023-07-04T15:23:06,919 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:07,053 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:07,053 INFO  - logAll OK rabbitmq Step time 3.500000 s converted time 3500.000000 ms
2023-07-04T15:23:07,053 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:07.053+00:00"}
2023-07-04T15:23:07,053 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:07,422 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:07.418', '{"time": "2023-07-04T15:23:07.418+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476987421485213'
2023-07-04T15:23:07,422 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:07.418', '{"time": "2023-07-04T15:23:07.418+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476987422569943'
2023-07-04T15:23:07,424 INFO  - logAll OK rabbitmq Step reached target time 3500 [ms]
2023-07-04T15:23:07,425 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:07,536 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:07,536 INFO  - logAll OK rabbitmq Step time 4.000000 s converted time 4000.000000 ms
2023-07-04T15:23:07,536 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:07.536+00:00"}
2023-07-04T15:23:07,536 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:07,927 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:07.922', '{"time": "2023-07-04T15:23:07.922+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476987926053197'
2023-07-04T15:23:07,928 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:07.922', '{"time": "2023-07-04T15:23:07.922+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476987928030249'
2023-07-04T15:23:07,929 INFO  - logAll OK rabbitmq Step reached target time 4000 [ms]
2023-07-04T15:23:07,929 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:08,086 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:08,086 INFO  - logAll OK rabbitmq Step time 4.500000 s converted time 4500.000000 ms
2023-07-04T15:23:08,086 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:08.086+00:00"}
2023-07-04T15:23:08,087 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:08,428 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:08.425', '{"time": "2023-07-04T15:23:08.425+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476988428000403'
2023-07-04T15:23:08,429 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:08.425', '{"time": "2023-07-04T15:23:08.425+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476988428957911'
2023-07-04T15:23:08,429 INFO  - logAll OK rabbitmq Step reached target time 4500 [ms]
2023-07-04T15:23:08,430 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:08,553 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:08,553 INFO  - logAll OK rabbitmq Step time 5.000000 s converted time 5000.000000 ms
2023-07-04T15:23:08,553 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:08.553+00:00"}
2023-07-04T15:23:08,554 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:08,930 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:08.928', '{"time": "2023-07-04T15:23:08.928+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476988929741157'
2023-07-04T15:23:08,930 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:08.928', '{"time": "2023-07-04T15:23:08.928+02:00", "target_X_ur5e": 6, "target_Y_ur5e": 16, "target_Z_ur5e": 1, "target_X_kuka": 8, "target_Y_kuka": 11, "target_Z_kuka": 2, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476988930413331'
2023-07-04T15:23:08,931 INFO  - logAll OK rabbitmq Step reached target time 5000 [ms]
2023-07-04T15:23:08,931 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:09,059 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:09,059 INFO  - logAll OK rabbitmq Step time 5.500000 s converted time 5500.000000 ms
2023-07-04T15:23:09,059 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:09.059+00:00"}
2023-07-04T15:23:09,059 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:09,507 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:09.429', '{"time": "2023-07-04T15:23:09.429+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476989506533369'
2023-07-04T15:23:09,507 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:09.429', '{"time": "2023-07-04T15:23:09.429+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476989507331185'
2023-07-04T15:23:09,508 INFO  - logAll OK rabbitmq Step reached target time 5500 [ms]
2023-07-04T15:23:09,508 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:09,609 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:09,611 INFO  - logAll OK rabbitmq Step time 6.000000 s converted time 6000.000000 ms
2023-07-04T15:23:09,612 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:09.611+00:00"}
2023-07-04T15:23:09,620 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:10,010 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:10.007', '{"time": "2023-07-04T15:23:10.007+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476990009543910'
2023-07-04T15:23:10,010 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:10.007', '{"time": "2023-07-04T15:23:10.007+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476990010690811'
2023-07-04T15:23:10,011 INFO  - logAll OK rabbitmq Step reached target time 6000 [ms]
2023-07-04T15:23:10,011 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:10,121 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:10,127 INFO  - logAll OK rabbitmq Step time 6.500000 s converted time 6500.000000 ms
2023-07-04T15:23:10,127 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:10.127+00:00"}
2023-07-04T15:23:10,127 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:10,513 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:10.509', '{"time": "2023-07-04T15:23:10.509+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476990512489481'
2023-07-04T15:23:10,516 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:10.509', '{"time": "2023-07-04T15:23:10.509+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476990513485738'
2023-07-04T15:23:10,517 INFO  - logAll OK rabbitmq Step reached target time 6500 [ms]
2023-07-04T15:23:10,518 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:10,657 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:10,657 INFO  - logAll OK rabbitmq Step time 7.000000 s converted time 7000.000000 ms
2023-07-04T15:23:10,657 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:10.657+00:00"}
2023-07-04T15:23:10,657 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:11,020 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:11.017', '{"time": "2023-07-04T15:23:11.017+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476991019392013'
2023-07-04T15:23:11,021 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:11.017', '{"time": "2023-07-04T15:23:11.017+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476991020713079'
2023-07-04T15:23:11,021 INFO  - logAll OK rabbitmq Step reached target time 7000 [ms]
2023-07-04T15:23:11,021 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:11,167 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:11,167 INFO  - logAll OK rabbitmq Step time 7.500000 s converted time 7500.000000 ms
2023-07-04T15:23:11,167 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:11.167+00:00"}
2023-07-04T15:23:11,167 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:11,524 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:11.521', '{"time": "2023-07-04T15:23:11.521+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476991523803779'
2023-07-04T15:23:11,525 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:11.521', '{"time": "2023-07-04T15:23:11.521+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476991525015018'
2023-07-04T15:23:11,525 INFO  - logAll OK rabbitmq Step reached target time 7500 [ms]
2023-07-04T15:23:11,526 INFO  - logAll OK rabbitmq ************ Exit 2 FmuContainer::step ***************
2023-07-04T15:23:11,644 INFO  - logAll OK rabbitmq ************ Enter FmuContainer::step ***************
2023-07-04T15:23:11,644 INFO  - logAll OK rabbitmq Step time 8.000000 s converted time 8000.000000 ms
2023-07-04T15:23:11,644 INFO  - logAll OK rabbitmq Sending to rabbitmq: COSIM TIME: {"simAtTime":"2023-07-04T13:23:11.644+00:00"}
2023-07-04T15:23:11,645 INFO  - logAll OK rabbitmq Send enabled on this step, for message 
2023-07-04T15:23:12,029 INFO  - logOk OK rabbitmq Got data '2023-07-04 15:23:12.024', '{"time": "2023-07-04T15:23:12.024+02:00", "target_X_ur5e": 5, "target_Y_ur5e": 22, "target_Z_ur5e": 0, "target_X_kuka": 7, "target_Y_kuka": 14, "target_Z_kuka": 1, "command_move_ur5e": true, "command_move_kuka": true, "motion_time_ur5e": 2.0, "motion_time_kuka": 2.0}', '1688476992028349758'
